"filename","title","description","tags","privacy","playlist","categoryId","scheduleTime","thumbnail"
"05_Short_15.mp4","Chúng Sinh Từng Là Cha Mẹ Nhau Qua Nhiều Kiếp?","Nghiệp duyên chúng sinh: theo cách hiểu truyền thống, chúng sinh từng là cha mẹ nhau qua nhiều kiếp. #Shorts #NghiệpDuyên #KinhĐịaTạng #PhậtGiáo","nghiệp duyên, kinh địa tạng, phật giáo, tiền kiếp, gia đình, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-03 09:00","05_Short_15_thumb.jpg"
"05_Short_16.mp4","Ai Đang Có Mặt Trong Đời Bạn Ngay Hôm Nay?","Nghiệp duyên chúng sinh gợi một câu hỏi chậm lại: ai đang có mặt trong đời bạn ngay hôm nay? #Shorts #NghiệpDuyên #KinhĐịaTạng #TrânTrọng","nghiệp duyên, trân trọng hiện tại, kinh địa tạng, phật giáo, chiêm nghiệm, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-04 09:00","05_Short_16_thumb.jpg"
"05_Short_17.mp4","Không Cần Lời Nguyện Lớn Để Trân Trọng Một Người","Nghiệp duyên chúng sinh: không cần một lời nguyện lớn để bắt đầu trân trọng một người. #Shorts #NghiệpDuyên #KinhĐịaTạng #TrânTrọng","nghiệp duyên, trân trọng hiện tại, kinh địa tạng, phật giáo, thực hành phật pháp, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-05 09:00","05_Short_17_thumb.jpg"
"05_Short_18.mp4","Không Có Công Thức Nào Tính Ra Ai Nợ Ai Kiếp Trước","Nghiệp duyên chúng sinh: không có công thức nào tính ra ai nợ ai từ kiếp trước. #Shorts #NghiệpDuyên #KinhĐịaTạng #NhânQuả","nghiệp duyên, nhân quả, kinh địa tạng, phật giáo, nợ kiếp trước, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-06 09:00","05_Short_18_thumb.jpg"
"05_Short_19.mp4","Người Bạn Thương Nhất Lại Là Người Rời Đi Sớm Nhất","Nghiệp duyên chúng sinh: người bạn thương nhất trong đời lại là người rời đi sớm nhất. #Shorts #NghiệpDuyên #KinhĐịaTạng #MấtMát","nghiệp duyên, mất mát, chia ly, kinh địa tạng, phật giáo, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-07 09:00","05_Short_19_thumb.jpg"
"05_Short_20.mp4","Quan Trọng Không Phải Vì Sao Họ Đến Hay Đi","Nghiệp duyên chúng sinh: điều chắc chắn hơn cả không phải là vì sao họ đến hay đi. #Shorts #NghiệpDuyên #KinhĐịaTạng #ChiêmNghiệm","nghiệp duyên, chiêm nghiệm, kinh địa tạng, phật giáo, duyên nợ, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-08 09:00","05_Short_20_thumb.jpg"
"05_Short_21.mp4","Người Dưng Giúp Bạn Một Lần Rồi Biến Mất Mãi Mãi","Nghiệp duyên chúng sinh: người dưng từng giúp bạn một lần trên đường rồi biến mất mãi mãi. #Shorts #NghiệpDuyên #KinhĐịaTạng #DuyênGặpGỡ","nghiệp duyên, duyên gặp gỡ, kinh địa tạng, phật giáo, lòng biết ơn, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-09 09:00","05_Short_21_thumb.jpg"
"05_Short_22.mp4","Đừng Dùng Câu Nợ Kiếp Trước Để Ở Lại Nơi Gây Hại","Nghiệp duyên chúng sinh: đừng dùng câu nợ nhau từ kiếp trước để ở lại một nơi gây hại. #Shorts #NghiệpDuyên #KinhĐịaTạng #AnToàn","nghiệp duyên, an toàn quan hệ, kinh địa tạng, phật giáo, nợ kiếp trước, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-10 09:00","05_Short_22_thumb.jpg"
"05_Short_23.mp4","Bạn Thân Mỗi Năm Gặp Một Lần Vẫn Không Thấy Xa Cách","Nghiệp duyên chúng sinh: một người bạn thân mỗi năm chỉ gặp một lần, vẫn không thấy xa cách. #Shorts #NghiệpDuyên #KinhĐịaTạng #TìnhBạn","nghiệp duyên, tình bạn, kinh địa tạng, phật giáo, duyên bạn bè, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-11 09:00","05_Short_23_thumb.jpg"
"05_Short_24.mp4","Nghiệp Duyên Không Có Quyền Quyết Định Bạn Ở Lại Bao Lâu","Nghiệp duyên chúng sinh có thể giải thích vì sao một người đến, nhưng không có quyền quyết định bạn ở lại bao lâu. #Shorts #NghiệpDuyên #KinhĐịaTạng #AnToàn","nghiệp duyên, an toàn quan hệ, kinh địa tạng, phật giáo, từ bi, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-12 09:00","05_Short_24_thumb.jpg"
"05_Short_25.mp4","Duyên Lành Cần Được Gìn Giữ Mỗi Ngày, Không Mặc Định","Nghiệp duyên chúng sinh: một duyên lành cần được gìn giữ mỗi ngày, không mặc định mãi an toàn. #Shorts #NghiệpDuyên #KinhĐịaTạng #DuyênLành","nghiệp duyên, duyên lành, kinh địa tạng, phật giáo, tình yêu, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-13 09:00","05_Short_25_thumb.jpg"
"05_Short_26.mp4","Một Tình Bạn Thân Bỗng Nhạt Dần Mà Không Ai Sai","Nghiệp duyên chúng sinh: một tình bạn thân bỗng nhạt dần theo thời gian, mà không ai sai cả. #Shorts #NghiệpDuyên #KinhĐịaTạng #TìnhBạn","nghiệp duyên, tình bạn, kinh địa tạng, phật giáo, chia ly, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-14 09:00","05_Short_26_thumb.jpg"
"05_Short_27.mp4","Vì Sao Chính Người Đó Bước Vào Đời Mình?","Nghiệp duyên chúng sinh: vì sao chính người đó, không phải ai khác, bước vào đời mình? #Shorts #NghiệpDuyên #KinhĐịaTạng #ChiêmNghiệm","nghiệp duyên, chiêm nghiệm, kinh địa tạng, phật giáo, duyên nợ, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-15 09:00","05_Short_27_thumb.jpg"
"05_Short_28.mp4","Người Ngồi Cạnh Bạn Mang Một Câu Chuyện Dài Hơn Bạn Biết","Nghiệp duyên chúng sinh: người đang ngồi cạnh bạn mang theo một câu chuyện dài hơn bạn từng biết. #Shorts #NghiệpDuyên #KinhĐịaTạng #TrânTrọng","nghiệp duyên, trân trọng hiện tại, kinh địa tạng, phật giáo, mạng lưới duyên, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-16 09:00","05_Short_28_thumb.jpg"
"05_Short_29.mp4","Chia Ly Không Phải Là Bằng Chứng Bạn Chưa Đủ Tốt","Nghiệp duyên chúng sinh: chia ly không phải là bằng chứng bạn chưa đủ tốt hay chưa đủ cố gắng. #Shorts #NghiệpDuyên #KinhĐịaTạng #ChiaLy","nghiệp duyên, chia ly, kinh địa tạng, phật giáo, mất mát, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-17 09:00","05_Short_29_thumb.jpg"
"05_Short_30.mp4","Kiên Nhẫn Với Người Thân Đang Vật Lộn Với Chính Mình","Nghiệp duyên chúng sinh: kiên nhẫn ở bên một người thân đang vật lộn với chính họ, không phải điều dễ dàng. #Shorts #NghiệpDuyên #KinhĐịaTạng #GiaĐình","nghiệp duyên, gia đình, kiên nhẫn, kinh địa tạng, phật giáo, giải mã kinh địa tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-09-18 09:00","05_Short_30_thumb.jpg"
