"filename","title","description","tags","privacy","playlist","categoryId","scheduleTime","thumbnail"
"01_Short_11.mp4","Giữ Lời Nguyện Lúc Phải Trả Giá Mới Là Chuyện Khó","Đại nguyện của Địa Tạng Bồ Tát từng bị thử ngay tại ngưỡng cửa giải thoát - và Ngài đã chọn ở lại thay vì bước qua một mình. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, ngưỡng cửa giải thoát, Kinh Địa Tạng, Phật giáo","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-07-30 09:00","01_Short_11_thumb.jpg"
"01_Short_12.mp4","Một Ý Nguyện Nhỏ Hôm Nay, Tinh Thần Của Địa Tạng","Đại nguyện của Địa Tạng Bồ Tát là không bao giờ quay lưng - nhưng khởi đầu có thể chỉ là một ý nguyện nhỏ, như gửi đi tin nhắn bạn cứ lần lữa mãi. #Shorts #ĐịaTạngBồTát #ỨngDụng","đại nguyện Địa Tạng, ý nguyện nhỏ, Địa Tạng Bồ Tát, Phật giáo đời sống, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-07-31 09:00","01_Short_12_thumb.jpg"
"01_Short_13.mp4","Minh Châu Của Địa Tạng Không Phải Bùa Cầu Tài Lộc","Nhiều người xoa viên ngọc trên tượng Địa Tạng mong cầu tài lộc. Thực ra minh châu là ánh sáng soi đường trong bóng tối, không ban phát của cải. #Shorts #MinhChâu #ĐịaTạngBồTát","minh châu Địa Tạng, bùa cầu tài, Địa Tạng Bồ Tát, biểu tượng Phật giáo, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-01 09:00","01_Short_13_thumb.jpg"
"01_Short_14.mp4","Pho Tượng Địa Tạng Bạn Từng Thấy Nhưng Chưa Từng Hỏi","Khói hương, tiếng tụng kinh, một pho tượng đứng lặng tay cầm tích trượng, tay nâng minh châu - hình ảnh quen thuộc nhưng ít ai hỏi Ngài thật sự là ai. #Shorts #ĐịaTạngBồTát #KinhĐịaTạng","tượng Địa Tạng, tích trượng minh châu, Địa Tạng Bồ Tát, Kinh Địa Tạng, Phật giáo Việt Nam","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-02 09:00","01_Short_14_thumb.jpg"
"01_Short_15.mp4","Khi Nỗi Thương Một Người Mẹ Mở Rộng Thành Đại Nguyện","Giữa lời cầu nguyện cho mẹ, thiếu nữ Bà La Môn nhận ra mẹ mình không phải người duy nhất chịu khổ - đây là khoảnh khắc đại nguyện Địa Tạng hình thành. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, chuyện tiền thân Địa Tạng, thiếu nữ Bà La Môn, Địa Tạng Bồ Tát, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-03 09:00","01_Short_15_thumb.jpg"
"01_Short_16.mp4","Đại Nguyện Của Địa Tạng Không Phải Một Câu Thần Chú","Nhiều người nghĩ đại nguyện giống thần chú, nói ra là có sức mạnh huyền bí. Thực ra đó là cam kết đạo đức Địa Tạng mang theo suốt một hành trình dài. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Phật giáo Đại thừa, cam kết đạo đức, Địa Tạng Bồ Tát, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-04 09:00","01_Short_16_thumb.jpg"
"01_Short_17.mp4","Vì Sao Người Ta Hay Sợ Hình Ảnh Địa Tạng Bồ Tát?","Con người thường sợ nhất những điều mình không hiểu, kể cả về cái chết - nên một vị thần canh giữ nghe hợp lý hơn một vị Bồ Tát mang lời nguyện. #Shorts #ĐịaTạngBồTát #PhậtGiáo","Địa Tạng Bồ Tát, sợ hãi cái chết, hiểu lầm Địa Tạng, Kinh Địa Tạng, Phật giáo Đại thừa","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-05 09:00","01_Short_17_thumb.jpg"
"01_Short_18.mp4","Tiếng Tích Trượng Địa Tạng Vang Lên Đúng Lúc Bạn Cần","Trước khoảnh khắc bạn sắp buông lời cay nghiệt hay quay lưng bước đi, tiếng khẽ của tích trượng Địa Tạng có thể là lời nhắc tỉnh thức nhỏ. #Shorts #TíchTrượng #ĐịaTạngBồTát","tích trượng Địa Tạng, Địa Tạng Bồ Tát, ứng dụng Phật giáo đời sống, Kinh Địa Tạng, tỉnh thức","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-06 09:00","01_Short_18_thumb.jpg"
"01_Short_19.mp4","Chữ Vương Trong Địa Tạng Vương Bồ Tát Nghĩa Là Gì?","Nhiều người mặc định chữ Vương nghĩa là vua. Thực ra đó là tôn xưng thể hiện lòng thành kính, không đồng nhất Địa Tạng với Diêm La Vương. #Shorts #ĐịaTạngVương #ĐịaTạngBồTát","Địa Tạng Vương Bồ Tát, chữ Vương, Diêm La Vương, Địa Tạng Bồ Tát, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-07 09:00","01_Short_19_thumb.jpg"
"01_Short_20.mp4","Vì Sao Chữ Địa Trong Tên Địa Tạng Nghĩa Là Đất?","Đất nhận tất cả những gì đổ xuống nó, không chọn lựa, không nổi giận - đây là hình ảnh biểu tượng cho chữ Địa trong danh hiệu Địa Tạng Bồ Tát. #Shorts #ÝNghĩaTênĐịaTạng #ĐịaTạngBồTát","ý nghĩa tên Địa Tạng, chữ Địa, Địa Tạng Bồ Tát, biểu tượng Phật giáo, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-08 09:00","01_Short_20_thumb.jpg"
"01_Short_21.mp4","Địa Tạng Chỉ Còn Một Bước Đến Giác Ngộ Trọn Vẹn","Sau hành trình tu tập dài vô kể, Địa Tạng Bồ Tát đã bước đến rất gần cánh cửa giác ngộ trọn vẹn - đích đến bao người tu hành mong mỏi cháy lòng. #Shorts #ĐịaTạngBồTát #ĐạiNguyện","Địa Tạng Bồ Tát, giác ngộ, quả vị Phật, đại nguyện, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-09 09:00","01_Short_21_thumb.jpg"
"01_Short_22.mp4","Đại Nguyện Của Địa Tạng Không Phải Một Phép Màu","Đại nguyện của Địa Tạng Bồ Tát chưa bao giờ là lời hứa cứu vớt tự động. Đó là một cam kết được giữ bền bỉ, một sự lựa chọn không rời đi một mình. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, không phải phép màu, Kinh Địa Tạng, Phật giáo Đại thừa","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-10 09:00","01_Short_22_thumb.jpg"
"01_Short_23.mp4","Điều Gì Làm Nên Một Đại Nguyện Thật Sự?","Một lời nguyện nói ra một lần chỉ là câu nói đẹp. Điều làm nên đại nguyện của Địa Tạng Bồ Tát là cách nó được giữ, năm này qua năm khác. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, cam kết bền bỉ, Kinh Địa Tạng, Phật giáo","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-11 09:00","01_Short_23_thumb.jpg"
"01_Short_24.mp4","Dám Nhìn Lại Lỗi Lầm Cũ, Tinh Thần Của Viên Minh Châu","Ở tầng ứng dụng hiện đại, minh châu của Địa Tạng Bồ Tát là ánh sáng để dám mở cửa nhìn vào lỗi lầm cũ, không phải để trừng phạt mà để hiểu chính mình. #Shorts #MinhChâu #ĐịaTạngBồTát","minh châu Địa Tạng, Địa Tạng Bồ Tát, chữa lành, ứng dụng Phật giáo đời sống, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-12 09:00","01_Short_24_thumb.jpg"
"01_Short_25.mp4","Câu Nói Nổi Tiếng Về Đại Nguyện Có Phải Lời Kinh Gốc?","Câu nói nổi tiếng gắn với đại nguyện Địa Tạng Bồ Tát là một cách diễn đạt truyền thống qua nhiều thế hệ, không phải trích nguyên văn đã xác minh. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, địa ngục vị không, Địa Tạng Bồ Tát, Kinh Địa Tạng, Phật giáo Đại thừa","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-13 09:00","01_Short_25_thumb.jpg"
"01_Short_26.mp4","Vì Sao Chữ Tạng Trong Tên Địa Tạng Là Kho Báu Ẩn?","Có những viên ngọc quý nằm sâu dưới đất đá, không mất giá trị dù chưa ai nhìn thấy - hình ảnh cho chữ Tạng và lòng từ bi giấu kín của Địa Tạng. #Shorts #ÝNghĩaTênĐịaTạng #ĐịaTạngBồTát","ý nghĩa tên Địa Tạng, chữ Tạng, kho báu ẩn, Địa Tạng Bồ Tát, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-14 09:00","01_Short_26_thumb.jpg"
"01_Short_27.mp4","Vì Sao Địa Tạng Chọn Không Bước Vào Giác Ngộ Một Mình?","Ngay trước ngưỡng cửa giải thoát, Địa Tạng Bồ Tát nhìn lại và thấy vẫn còn tiếng kêu chưa dứt - Ngài đã chọn ở lại cùng chúng sinh còn khổ. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, giác ngộ, chúng sinh, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-15 09:00","01_Short_27_thumb.jpg"
"01_Short_28.mp4","Đại Nguyện Lớn Không Cần Một Lễ Đài Hùng Tráng","Người ta hay tưởng lời nguyện lớn phải tuyên bố thật vang dội. Nhưng đại nguyện của Địa Tạng Bồ Tát chỉ là một quyết định lặng lẽ, không phô diễn. #Shorts #ĐạiNguyện #ĐịaTạngBồTát","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, khiêm nhường, Kinh Địa Tạng, Phật giáo","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-16 09:00","01_Short_28_thumb.jpg"
"01_Short_29.mp4","Ngưỡng Cửa Của Địa Tạng Có Thể Đang Ở Trước Bạn","Cánh cửa giác ngộ mà Địa Tạng Bồ Tát chọn không bước qua một mình không chỉ tồn tại nơi xa xôi - có thể là một người bạn chưa tha thứ, ngay lúc này. #Shorts #ĐịaTạngBồTát #ĐạiNguyện","Địa Tạng Bồ Tát, đại nguyện, ngưỡng cửa giác ngộ, phản chiếu bản thân, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-17 09:00","01_Short_29_thumb.jpg"
"01_Short_30.mp4","Cậu Ổn Không - Tinh Thần Địa Tạng Trong Đời Thường","Địa Tạng Bồ Tát gắn với đại nguyện không bao giờ quay lưng. Ở đời thường, phần đó có thể chỉ là một câu hỏi thật lòng: cậu ổn không? #Shorts #ĐịaTạngBồTát #ĐạiNguyện","đại nguyện Địa Tạng, Địa Tạng Bồ Tát, không quay lưng, Phật giáo đời sống, Kinh Địa Tạng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-08-18 09:00","01_Short_30_thumb.jpg"
