"filename","title","description","tags","privacy","playlist","categoryId","scheduleTime","thumbnail"
"06_Short_20.mp4","Tên Địa Ngục Gắn Với Đôi Mắt Nói Lên Điều Gì?","Mổ Mắt trong kinh Địa Tạng — tên gọi gắn với cái nhìn ác ý, đọc theo cả hai lớp tín ngưỡng và tâm lý. #Shorts #KinhĐịaTạng #NhânQuả #PhậtGiáo","kinh địa tạng, mổ mắt, nghiệp cái nhìn ác ý, phật giáo, giải mã kinh địa tạng, nhân quả tương ứng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-09 09:00","06_Short_20_thumb.jpg"
"06_Short_21.mp4","Vì Sao Kinh Đặt Bóng Tối Trước Ánh Sáng?","Chương Địa Ngục Danh Hiệu và Chương Như Lai Tán Thán trong kinh Địa Tạng tạo thành một trục bóng tối - ánh sáng có sẵn. #Shorts #KinhĐịaTạng #PhậtGiáo","kinh địa tạng, như lai tán thán, chương địa ngục danh hiệu, phật giáo, giải mã kinh địa tạng, cấu trúc kinh văn","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-10 09:00","06_Short_21_thumb.jpg"
"06_Short_22.mp4","Tin Từ Nhỏ Và Muốn Hiểu Sâu Hơn, Có Mâu Thuẫn?","Tin một điều từ nhỏ và muốn hiểu nó sâu hơn khi lớn lên — kinh Địa Tạng cho thấy đây không phải bội tín. #Shorts #KinhĐịaTạng #PhậtGiáo #ĐứcTin","kinh địa tạng, đức tin phật giáo, phật giáo, giải mã kinh địa tạng, hoài nghi và niềm tin, tín ngưỡng truyền thống","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-11 09:00","06_Short_22_thumb.jpg"
"06_Short_23.mp4","Điều Gì Trong Tâm Bạn Đang Hiện Hình Ngay Lúc Này?","Câu hỏi kinh Địa Tạng để lại sau hành trình qua bóng tối và ánh sáng — thay cho câu hỏi thật hay biểu tượng. #Shorts #KinhĐịaTạng #PhậtGiáo #ChiêmNghiệm","kinh địa tạng, hữu danh vô hình, chiêm nghiệm phật giáo, phật giáo, giải mã kinh địa tạng, chánh niệm","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-12 09:00","06_Short_23_thumb.jpg"
"06_Short_24.mp4","Địa Ngục Có Thật Hay Biểu Tượng — Phải Chọn Không?","Câu hỏi mở đầu tập 6 series Giải Mã Kinh Địa Tạng — kinh văn chưa từng buộc phải chọn một cách đọc. #Shorts #KinhĐịaTạng #GiảiMãKinhĐịaTạng #PhậtGiáo","kinh địa tạng, địa ngục trong kinh địa tạng, phật giáo, giải mã kinh địa tạng, hai lớp đọc kinh, tín ngưỡng và tâm lý","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-13 09:00","06_Short_24_thumb.jpg"
"06_Short_25.mp4","Tên Địa Ngục Gắn Với Máu Nói Lên Điều Gì?","Uống Máu trong kinh Địa Tạng — tên gọi gắn với nghiệp sát sinh, đọc theo cả hai lớp tín ngưỡng và tâm lý. #Shorts #KinhĐịaTạng #NhânQuả #PhậtGiáo","kinh địa tạng, uống máu, nghiệp sát sinh, phật giáo, giải mã kinh địa tạng, nhân quả tương ứng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-14 09:00","06_Short_25_thumb.jpg"
"06_Short_26.mp4","Hai Phản Ứng Dễ Xảy Ra Trước Một Sự Thật Nặng Nề","Sợ hãi tê liệt hay thờ ơ hoài nghi — kinh Địa Tạng chỉ ra một con đường thứ ba: nhìn thẳng, rồi từ bi. #Shorts #KinhĐịaTạng #PhậtGiáo #GiảiMãKinhĐịaTạng","kinh địa tạng, từ bi, phật giáo, giải mã kinh địa tạng, tỉnh thức, đối diện sự thật","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-15 09:00","06_Short_26_thumb.jpg"
"06_Short_27.mp4","Một Cuộc Cãi Vã Và Ánh Sáng Chưa Chạm Tới","Một cơn giận sau cuộc cãi vã che kín cả người thân đang đứng cạnh — kinh Địa Tạng gọi đây là bóng tối rất thật. #Shorts #KinhĐịaTạng #PhậtGiáo #TâmLýHọc","kinh địa tạng, cơn giận, tâm lý học phật giáo, phật giáo, giải mã kinh địa tạng, ánh sáng tỉnh thức","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-16 09:00","06_Short_27_thumb.jpg"
"06_Short_28.mp4","Hữu Danh Vô Hình Có Phải Lời Kinh Gốc Không?","Nguyên lý hữu danh vô hình nghe như lời kinh Địa Tạng, nhưng thực ra thuộc truyền thống chú giải. #Shorts #KinhĐịaTạng #HữuDanhVôHình #PhậtGiáo","kinh địa tạng, hữu danh vô hình, tuyên hóa, phật giáo, giải mã kinh địa tạng, truyền thống chú giải","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-17 09:00","06_Short_28_thumb.jpg"
"06_Short_29.mp4","Chó Lửa, Ngựa Lửa, Trâu Lửa — Ẩn Dụ Cho Điều Gì?","Mô-típ lửa và thú trong danh sách địa ngục kinh Địa Tạng — một ẩn dụ cho những cơn giận, thèm khát không kiểm soát. #Shorts #KinhĐịaTạng #PhậtGiáo","kinh địa tạng, mô típ lửa thú, phật giáo, giải mã kinh địa tạng, cơn giận, nhân quả tương ứng","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-18 09:00","06_Short_29_thumb.jpg"
"06_Short_30.mp4","Đoạn Kinh Về Thân Nữ Rất Dễ Bị Đọc Sai","Một đoạn trong kinh Địa Tạng về thân phận nữ giới cần khung lịch sử-xã hội đi kèm để không bị hiểu sai. #Shorts #KinhĐịaTạng #PhậtGiáo #GiảiMãKinhĐịaTạng","kinh địa tạng, bối cảnh lịch sử phật giáo, phật giáo, giải mã kinh địa tạng, bình đẳng giới trong phật giáo, như lai tán thán","public","Giải Mã Kinh Địa Tạng - Shorts","27","2026-10-19 09:00","06_Short_30_thumb.jpg"
